0000020010120150925PRACF2*G16 19515920160215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000006053 +0000000006041 00000000000000000000000000000000000000000000000000000002200000002+00000012+0000000000000000000000000000000000000000000000950014300091    0000000000000000000000000000000000000                    ACFG16              EMERC2016021520160216+0000000005649+0000000006433
0000040010120150925PRACF2*Z15 19515920151215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005795 +0000000005782 00000000000000000000000000000000000000000000000000000002200000002+00000013+0000000000000000000000000000000000000000000000550008100054    0000000000000000000000000000000000000                    ACFZ15              EMERC2015121520151216+0000000005407+0000000006157
0000060010120150925PRAUD2*V15 19515920151001000000000000000006000000000000006589780000000166918600000758000000010000004000000+0000000000000+00000000+02745742+02745742+02745742+0274574200040+0274574209170020150925+02812717+00000000+0000027875820S+0000028665380 00000004737360000000000000000000000000000000000000000003400000028-00789560-0000000000000000000000000000000000000000000000040000600004    0000000000000000000000000000000000001                    AUDV15              EMERC2015093020151001+0000002694546+0000003038530
0000080010120150925PRAUD2*X15 19515920151103000000000000000006000000000000004408497000000111666900000981000000010000002600000+0000000000000+00000000+02825960+02825960+02825960+0282596000026+0282596014180020150925+02845940+00000000+0000028104040S+0000028879110 00000004650420000000000000000000000000000000000000000003400000027-00775070-0000000000000000000000000000000000000000000000250003900025    0000000000000000000000000000000000002                    AUDX15              EMERC2015103020151103+0000002714637+0000003061185
0000100010120150925PRAUD2*Z15 19515920151201000000000000000006000000000000004440081000000112466900000110000000010000002600000+0000000000000+00000000+02846206+02846206+02846206+0284620600026+0284620614180020150925+02659206+00000000+0000028315430S+0000029095940 00000004683060000000000000000000000000000000000000000003400000027-00780510-0000000000000000000000000000000000000000000000450006700044    0000000000000000000000000000000000003                    AUDZ15              EMERC2015113020151201+0000002735019+0000003084169
0000120010120150925PRBGI2*F16 19515920160129000000000000000033000000000000000049833000000001257700000000000000010000000100000+0000000000000+00000000+00015101+00015101+00015101+0001510100001+0001510117050020150925+00015106+00000000+0000000015018S+0000000015101 00000000273900000000000000000000000000000000000000000002200000006-00000083-0000000000000000000000000000000000000000000000860012600082    0000000000000000000000000000000000005                    BGIF16              EMERC2016012920160201+0000000014573+0000000015629
0000140010120150925PRBGI2*K16 19515920160531000000000000000033000000000000000244510000000006171100000524000000020000000500000+0000000000000+00000000+00014894+00014800+00014894+0001481900004+0001480016170020150925+00014900+00000000+0000000014800S+0000000014894 00000000310200000000000000000000000000000000000000000002200000006-00000094-0000000000000000000000000000000000000000000001680024900164    0000000000000000000000000020160531006                    BGIK16              EMERC2016053120160601+0000000014373+0000000015415
0000160010120150925PRBGI2*U15 19515920150930000000000000000033000000000000000428719000000010820200001388000000070000000900000+0000000000000+00000000+00014455+00014401+00014455+0001443500001+0001444015590020150925+00014478+00000000+0000000014431S+0000000014455 00000000079200000000000000000000000000000000000000000002200000002-00000024-0000000000000000000000000000000000000000000000030000500003    0000000000000000000000000020150930001                    BGIU15              EMERC2015093020151001+0000000013950+0000000014960
0000180010120150925PRBGI2*V15 19515920151030000000000000000033000000000000107163094000002704636200013115000003880000221500000+0000000000000+00000000+00014710+00014620+00014724+0001466100001+0001465515590020150925+00014725+00000000+0000000014648S+0000000014714 00000000217800000000000000000000000000000000000000000002200000004-00000066-0000000000000000000000000000000000000000000000240003500024    0000000000000000000000000020151030002                    BGIV15              EMERC2015103020151103+0000000014200+0000000015228
0000200010120150925PRBGI2*V16 19515920161031000000000000000033000000000000000100980000000002548600000015000000010000000200000+0000000000000+00000000+00015300+00015300+00015300+0001530000002+0001530013020020150925+00015262+00000000+0000000015200S+0000000015281 00000000267300000000000000000000000000000000000000000002200000005-00000081-0000000000000000000000000000000000000000000002750040200271    0000000000000000000000000020161031007                    BGIV16              EMERC2016103120161101+0000000014747+0000000015815
0000220010120150925PRBGI2*X15 19515920151130000000000000000033000000000000012739115000000321516200004986000000430000025800000+0000000000000+00000000+00015077+00014950+00015077+0001496300083+0001495016120020150925+00015077+00000000+0000000014950S+0000000015077 00000000419100000000000000000000000000000000000000000002200000008-00000127-0000000000000000000000000000000000000000000000440006600043    0000000000000000000000000020151130003                    BGIX15              EMERC2015113020151201+0000000014550+0000000015604
0000240010120150925PRBGI2*Z15 19515920151230000000000000000033000000000000000596445000000015053400001174000000060000001200000+0000000000000+00000000+00015151+00015050+00015151+0001506200001+0001508016140020150925+00015151+00000000+0000000015080S+0000000015151 00000000234300000000000000000000000000000000000000000002200000005-00000071-0000000000000000000000000000000000000000000000650009600063    0000000000000000000000000020151230004                    BGIZ15              EMERC2015123020160104+0000000014621+0000000015681
0000260010120150925PRBGI4VFJM019515920160129000000001450000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150910+00000185+00000000+0000000000091 +0000000000077 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000860012600082F16 0000000000000000000000000000000000000                    BGIF16P014500       EMERC2016012920160201+0000000000000+0000000000000
0015780010120150925PRDOL3CZHBG19515920151201000000440000000005000000000000000350000000000008865500000200000000010000010000000+0000000000000+00000000+00070000+00070000+00070000+0007000000100+0007000014340020150925+00053500+00070000+0000000073372 +0000000099753 00000000000000000000000000000000000000000000000000000003300000308+00016500+000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C004400       EMERC2015120120151202+0000000000000+0000000000000
0015800010120150925PRDOL3CZHBJ19515920151201000000450000000005000000000000000265000000000006712400003300000000010000010000000+0000000000000+00000000+00053000+00053000+00053000+0005300000100+0005300014340020150925+00065000+00053000+0000000056636 +0000000077957 00000000000000000000000000000000000000000000000000000003300000185-00012000-000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C004500       EMERC2015120120151202+0000000000000+0000000000000
0015820010120150925PRDOL3CZHBM19515920151201000000455000000005000000000000000000000000000000000000000300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150924+00054000+00000000+0000000049737 +0000000068913 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C004550       EMERC2015120120151202+0000000000000+0000000000000
0015840010120150925PRDOL3CZHB219515920151201000000387500000005000000000000000000000000000000000000000300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150909+00135000+00000000+0000000265876 +0000000335877 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003875       EMERC2015120120151202+0000000000000+0000000000000
0015860010120150925PRDOL3CZHB319515920151201000000392500000005000000000000000000000000000000000000001140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00162600+00000000+0000000237342 +0000000302566 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003925       EMERC2015120120151202+0000000000000+0000000000000
0015880010120150925PRDOL3CZHB419515920151201000000397500000005000000000000000000000000000000000000001050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150922+00224000+00000000+0000000211420 +0000000271705 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003975       EMERC2015120120151202+0000000000000+0000000000000
0015900010120150925PRDOL3CZHB519515920151201000000402500000005000000000000000000000000000000000000000650000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+00160000+00000000+0000000187796 +0000000243148 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C004025       EMERC2015120120151202+0000000000000+0000000000000
0015920010120150925PRDOL3VZHDB19515920151201000000280000000005000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150304+00023400+00000000+0000000000069 +0000000000025 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002800       EMERC2015120120151202+0000000000000+0000000000000
0015940010120150925PRDOL3VZHDC19515920151201000000285000000005000000000000000000000000000000000000000100000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150325+00014950+00000000+0000000000122 +0000000000046 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002850       EMERC2015120120151202+0000000000000+0000000000000
0015960010120150925PRDOL3VZHDD19515920151201000000295000000005000000000000000000000000000000000000001000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150717+00009800+00000000+0000000000349 +0000000000143 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002950       EMERC2015120120151202+0000000000000+0000000000000
0015980010120150925PRDOL3VZHDF19515920151201000000300000000005000000000000000000000000000000000000006675000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150717+00015000+00000000+0000000000567 +0000000000242 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003000       EMERC2015120120151202+0000000000000+0000000000000
0016000010120150925PRDOL3VZHDG19515920151201000000305000000005000000000000000000000000000000000000003300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150727+00005000+00000000+0000000000895 +0000000000396 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003050       EMERC2015120120151202+0000000000000+0000000000000
0016020010120150925PRDOL3VZHDJ19515920151201000000320000000005000000000000000000000000000000000000012424000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150922+00001000+00000000+0000000002754 +0000000001505 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003200       EMERC2015120120151202+0000000000000+0000000000000
0016040010120150925PRDOL3VZHDK19515920151201000000325000000005000000000000000000000000000000000000000502000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150916+00002150+00000000+0000000003779 +0000000002112 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003250       EMERC2015120120151202+0000000000000+0000000000000
0016060010120150925PRDOL3VZHDL19515920151201000000330000000005000000000000000000000000000000000000001500000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150916+00003500+00000000+0000000005129 +0000000002893 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003300       EMERC2015120120151202+0000000000000+0000000000000
0016080010120150925PRDOL3VZHDM19515920151201000000335000000005000000000000000000000000000000000000000500000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150923+00002000+00000000+0000000006889 +0000000003926 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003350       EMERC2015120120151202+0000000000000+0000000000000
0016100010120150925PRDOL3VZHDN19515920151201000000340000000005000000000000000000000000000000000000006315000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150916+00007900+00000000+0000000009159 +0000000005278 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003400       EMERC2015120120151202+0000000000000+0000000000000
0016120010120150925PRDOL3VZHDP19515920151201000000345000000005000000000000000000000000000000000000003420000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150923+00005000+00000000+0000000012051 +0000000007028 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003450       EMERC2015120120151202+0000000000000+0000000000000
0016140010120150925PRDOL3VZHDQ19515920151201000000350000000005000000000000000000000000000000000000000440000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150921+00006000+00000000+0000000015698 +0000000009273 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003500       EMERC2015120120151202+0000000000000+0000000000000
0016160010120150925PRDOL3VZHDR19515920151201000000360000000005000000000000000000000000000000000000001000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150922+00016000+00000000+0000000026877 +0000000015698 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003600       EMERC2015120120151202+0000000000000+0000000000000
0016180010120150925PRDOL3VZHDS19515920151201000000370000000005000000000000000000000000000000000000000900000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150922+00025000+00000000+0000000045179 +0000000026712 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003700       EMERC2015120120151202+0000000000000+0000000000000
0016200010120150925PRDOL3VZHDT19515920151201000000380000000005000000000000000000000000000000000000000800000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150922+00042000+00000000+0000000071238 +0000000044996 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003800       EMERC2015120120151202+0000000000000+0000000000000
0016220010120150925PRDOL3VZHDV19515920151201000000390000000005000000000000000000000000000000000000000430000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150922+00067500+00000000+0000000107167 +0000000070983 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003900       EMERC2015120120151202+0000000000000+0000000000000
0016240010120150925PRDOL3VZHDW19515920151201000000400000000005000000000000000000000000000000000000000005000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150923+00050000+00000000+0000000152795 +0000000106845 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P004000       EMERC2015120120151202+0000000000000+0000000000000
0016260010120150925PRDOL3VZHDX19515920151201000000410000000005000000000000000000000000000000000000000700000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150921+00145000+00000000+0000000207619 +0000000152326 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P004100       EMERC2015120120151202+0000000000000+0000000000000
0016280010120150925PRDOL3VZHDZ19515920151201000000375000000005000000000000000000000000000000000000001000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150902+00087000+00000000+0000000057101 +0000000034984 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003750       EMERC2015120120151202+0000000000000+0000000000000
0016300010120150925PRDOL3VZHD019515920151201000000260000000005000000000000000000000000000000000000004650000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150424+00007500+00000000+0000000000005 +0000000000002 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002600       EMERC2015120120151202+0000000000000+0000000000000
0016320010120150925PRDOL3VZHD119515920151201000000290000000005000000000000000000000000000000000000001650000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150428+00056000+00000000+0000000000210 +0000000000083 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002900       EMERC2015120120151202+0000000000000+0000000000000
0016340010120150925PRDOL3VZHD219515920151201000000310000000005000000000000000000000000000000000000003235000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150730+00012000+00000000+0000000001380 +0000000000633 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003100       EMERC2015120120151202+0000000000000+0000000000000
0016360010120150925PRDOL3VZHD519515920151201000000250000000005000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150128+00020900+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002500       EMERC2015120120151202+0000000000000+0000000000000
0016380010120150925PRDOL3VZHD719515920151201000000265000000005000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150206+00024900+00000000+0000000000010 +0000000000003 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002650       EMERC2015120120151202+0000000000000+0000000000000
0016400010120150925PRDOL3VZHD819515920151201000000270000000005000000000000000000000000000000000000004750000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150428+00013000+00000000+0000000000020 +0000000000007 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002700       EMERC2015120120151202+0000000000000+0000000000000
0016420010120150925PRDOL3VZHD919515920151201000000275000000005000000000000000000000000000000000000003300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150727+00001000+00000000+0000000000038 +0000000000013 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P002750       EMERC2015120120151202+0000000000000+0000000000000
0016440010120150925PRDOL3VZHFN19515920151201000000322500000005000000000000000000000000000000000000001000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150904+00001600+00000000+0000000003230 +0000000001797 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003225       EMERC2015120120151202+0000000000000+0000000000000
0016460010120150925PRDOL3VZHFS19515920151201000000342500000005000000000000000000000000000000000000003000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150901+00020000+00000000+0000000010519 +0000000006097 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003425       EMERC2015120120151202+0000000000000+0000000000000
0016480010120150925PRDOL3VZHFZ19515920151201000000372500000005000000000000000000000000000000000000000100000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150916+00059000+00000000+0000000050893 +0000000030641 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003725       EMERC2015120120151202+0000000000000+0000000000000
0016500010120150925PRDOL3VZHF019515920151201000000355000000005000000000000000000000000000000000000001454000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150914+00019750+00000000+0000000020244 +0000000012121 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003550       EMERC2015120120151202+0000000000000+0000000000000
0016520010120150925PRDOL3VZHF319515920151201000000395000000005000000000000000000000000000000000000000300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150910+00157000+00000000+0000000128746 +0000000087767 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003950       EMERC2015120120151202+0000000000000+0000000000000
0016540010120150925PRDOL3VZHG219515920151201000000387500000005000000000000000000000000000000000000000300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150909+00135000+00000000+0000000097319 +0000000063613 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003875       EMERC2015120120151202+0000000000000+0000000000000
0016560010120150925PRDOL3VZHG319515920151201000000392500000005000000000000000000000000000000000000000640000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150914+00150000+00000000+0000000117596 +0000000079091 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003925       EMERC2015120120151202+0000000000000+0000000000000
0016580010120150925PRDOL3VZHG419515920151201000000397500000005000000000000000000000000000000000000000700000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150911+00150000+00000000+0000000140484 +0000000097018 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P003975       EMERC2015120120151202+0000000000000+0000000000000
0016600010120150925PRDOL3VZHG519515920151201000000402500000005000000000000000000000000000000000000000650000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+00160000+00000000+0000000165671 +0000000117248 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15P004025       EMERC2015120120151202+0000000000000+0000000000000
0016620010120150925PRDOL3CZH8F19515920151201000000300000000005000000000000000000000000000000000000000175000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150727+00492000+00000000+0000001023305 +0000001126291 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003000       EMERC2015120120151202+0000000000000+0000000000000
0016640010120150925PRDOL3CZH8G19515920151201000000305000000005000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150902+00800000+00000000+0000000974823 +0000001077658 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003050       EMERC2015120120151202+0000000000000+0000000000000
0016660010120150925PRDOL3CZH8H19515920151201000000315000000005000000000000000000000000000000000000000075000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150902+00704000+00000000+0000000878294 +0000000980674 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003150       EMERC2015120120151202+0000000000000+0000000000000
0016680010120150925PRDOL3CZH8J19515920151201000000320000000005000000000000000000000000000000000000004500000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150803+00384500+00000000+0000000830252 +0000000932403 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003200       EMERC2015120120151202+0000000000000+0000000000000
0016700010120150925PRDOL3CZH8K19515920151201000000325000000005000000000000000000000000000000000000002200000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150511+00124000+00000000+0000000782465 +0000000884222 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003250       EMERC2015120120151202+0000000000000+0000000000000
0016720010120150925PRDOL3CZH8L19515920151201000000330000000005000000000000000000000000000000000000002575000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150921+00764093+00000000+0000000735005 +0000000836216 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003300       EMERC2015120120151202+0000000000000+0000000000000
0016740010120150925PRDOL3CZH8M19515920151201000000335000000005000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150902+00515000+00000000+0000000687955 +0000000788461 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003350       EMERC2015120120151202+0000000000000+0000000000000
0016760010120150925PRDOL3CZH8N19515920151201000000340000000005000000000000000000000000000000000000001350000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00550000+00000000+0000000641414 +0000000741025 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003400       EMERC2015120120151202+0000000000000+0000000000000
0016780010120150925PRDOL3CZH8P19515920151201000000345000000005000000000000000000000000000000000000000070000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150902+00426000+00000000+0000000595497 +0000000693988 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003450       EMERC2015120120151202+0000000000000+0000000000000
0016800010120150925PRDOL3CZH8Q19515920151201000000350000000005000000000000000000000000000000000000002019000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150922+00623000+00000000+0000000550333 +0000000647444 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003500       EMERC2015120120151202+0000000000000+0000000000000
0016820010120150925PRDOL3CZH8R19515920151201000000360000000005000000000000000000000000000000000000000800000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150923+00600000+00000000+0000000463891 +0000000556294 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003600       EMERC2015120120151202+0000000000000+0000000000000
0016840010120150925PRDOL3CZH8S19515920151201000000370000000005000000000000000000000000000000000000001200000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150923+00529000+00000000+0000000384572 +0000000469732 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003700       EMERC2015120120151202+0000000000000+0000000000000
0016860010120150925PRDOL3CZH8T19515920151201000000380000000005000000000000000000000000000000000000006145000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150924+00395038+00000000+0000000313010 +0000000390441 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000045000670004400000000000000000000000000000000000000000                    DOLZ15C003800       EMERC2015120120151202+0000000000000+0000000000000
